1	1	0	0	0	1	1	0
1	2	0	0	1	1	1	0
1	3	0	0	1	1	1	0
1	4	0	1	1	1	1	0
1	5	0	0	0	1	1	0
1	6	0	0	0	1	1	0
1	7	0	0	0	1	1	0
1	8	0	0	0	0	1	0
2	9	0	0	0	0	0	1
2	10	0	0	0	0	0	1
2	11	0	0	0	1	0	1
2	12	0	0	0	0	0	1
3	13	0	0	0	1	1	1
4	14	0	0	0	0	0	0
5	15	0	0	0	0	0	0
5	16	0	0	0	0	0	0
5	17	0	0	0	0	0	0
5	18	0	0	0	0	0	0
5	19	0	0	0	0	0	0
6	20	0	0	0	1	0	0
7	21	0	0	0	1	0	0
8	22	0	0	0	0	0	0
9	23	0	0	0	0	1	0
9	24	0	0	0	0	1	0
10	25	0	0	0	0	0	0
11	26	0	0	0	0	0	0
11	27	0	0	0	1	0	0
11	28	0	0	0	0	0	0
12	29	0	0	0	0	0	0
12	30	0	0	0	1	0	0
12	31	0	0	0	1	0	0
12	32	0	0	0	0	0	0
13	33	0	0	0	1	1	0
14	34	0	0	0	0	0	0
15	35	0	0	0	0	0	0
16	36	0	0	0	0	0	0
17	37	0	0	0	0	0	0
17	38	0	0	0	0	0	0
18	39	0	0	0	0	0	0
18	40	0	0	0	0	0	0
19	41	0	0	0	0	0	0
20	42	0	0	0	1	0	1
21	43	0	0	0	0	0	0
22	44	0	0	0	1	0	1
22	45	0	0	0	1	1	0
23	46	1	0	0	0	0	0
24	47	0	1	0	0	0	0
25	48	0	0	0	0	0	0
26	49	0	0	0	0	0	0
27	50	0	0	0	0	0	0
28	51	0	1	1	1	0	0
29	52	0	0	0	1	0	0
30	53	0	0	0	0	0	0
30	54	0	0	0	0	0	0
30	55	0	0	0	0	0	0
30	56	0	0	0	1	0	0
31	57	0	0	0	0	0	0
32	58	0	0	0	0	0	0
32	59	0	0	0	0	0	0
33	60	0	0	0	0	0	0
34	61	0	0	1	1	1	0
35	62	0	0	0	0	0	0
36	63	0	0	0	0	0	0
36	64	0	0	0	0	0	0
37	65	0	0	0	0	1	1
37	66	0	0	0	0	1	1
37	67	0	0	0	0	1	1
37	68	0	0	0	0	1	1
38	69	0	0	0	0	0	0
39	70	0	1	1	1	0	0
40	71	0	0	0	1	0	0
40	72	0	0	0	1	0	0
41	73	0	0	0	0	0	0
41	74	0	0	0	0	0	0
42	75	0	0	1	0	1	0
43	76	0	0	0	1	0	0
43	77	0	0	1	1	0	1
43	78	0	0	0	0	0	0
44	79	0	0	0	0	0	0
44	80	0	0	0	0	0	0
44	81	0	0	0	0	0	0
44	82	0	0	0	0	0	0
44	83	0	0	0	0	0	0
44	84	0	0	0	0	0	0
45	85	0	0	0	0	0	0
46	86	0	0	0	0	0	0
47	87	0	0	0	0	0	0
48	88	0	0	0	0	0	0
49	89	0	0	0	1	0	1
50	90	0	0	0	1	0	0
51	91	0	0	0	1	0	0
52	92	0	1	0	1	1	0
53	93	0	0	0	1	0	0
54	94	0	0	1	0	0	0
55	95	0	1	1	0	0	0
56	96	1	1	1	1	0	0
58	104	0	0	0	0	0	0
59	105	0	0	0	0	0	0
59	106	0	0	0	0	0	0
60	107	0	0	0	0	0	0
60	108	0	0	0	0	0	0
61	109	0	0	0	0	0	0
62	110	0	0	0	0	1	0
63	111	0	0	0	0	1	0
63	112	0	0	0	1	1	1
63	113	0	0	0	0	1	0
63	114	0	1	0	0	1	0
63	115	0	1	0	0	1	0
63	116	0	1	1	1	1	1
63	117	0	0	0	0	1	0
63	118	0	0	1	1	1	1
63	119	0	0	0	0	1	0
64	120	0	0	0	0	0	0
65	121	0	0	0	0	0	0
